Company Name,CityU URL,Company Website,Email
Smart Ignite Technology Limited,https://www.cityu.edu.hk/hktech300/start-ups/smart-ignite-technology-limited,No Info Found,aishoukonghuan@163.com
Smart Medical Cooling Device,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smart-medical-cooling-device,No Info Found,haykoze2021@gmail.com
Smart microfluidics,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smart-microfluidics,No Info Found,No Info Found
Smart Ocean IOT,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smart-ocean-iot,No Info Found,No Info Found
Smart sponge,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smart-sponge,No Info Found,tech300sponge@gmail.com
Smart toilet (smart digital public restroom system),https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smart-toilet,No Info Found,zwbie2-c@my.cityu.edu.hk
Smart Wearable Pulse Monitoring Wristband,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smart-wearable-pulse-monitoring-wristband,https://we4tcm.com/,Szhang369-c@my.cityu.edu.hk
SmartGini,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smartgini,No Info Found,irisyau1913@gmail.com
SmartHeart,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smartheart,No Info Found,No Info Found
Smarthon Limited,https://www.cityu.edu.hk/hktech300/start-ups/smarthon-limited,https://www.smarthon.cc/,info@smarthon.cc
Snaildy Education Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/snaildy-education-limited,https://www.snaildy.com/,info@snaildy.com
SnapFeedback Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/snapfeedback-limited,No Info Found,contact@snapfeedback.co
SnapGlasses,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/snapglasses,No Info Found,angus.auyeung@hotmail.com
Soasis – Donation Platform,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/soasis-donation-platform,No Info Found,No Info Found
Soc Pay online fundraising platform,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/soc-pay-online-fundraising-platform,No Info Found,socpay2023@gmail.com
Sodium Energy,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sodium-energy,No Info Found,No Info Found
Software for Automatic and Optimised Submarine Cable Path Planning and System Design for Cost Effectiveness and Resilience,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/submarine-cable-path-planning-and-system-design,http://www.ee.cityu.edu.hk/~zukerman/cable_system_optimization.htm,subcable2022@163.com
Solar Harvesting Window for Green Buildings,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/solar-harvesting-window,No Info Found,sunlitetechnologyhk@gmail.com
Solar-Rainy Generator,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/solar-rainy-generator,No Info Found,rainsolar.energy@gmail.com
SOLAR.E Tech LIMITED,https://www.cityu.edu.hk/hktech300/start-ups/solare-tech-limited,No Info Found,No Info Found
SOURCY Global Private Limited,https://www.cityu.edu.hk/hktech300/start-ups/sourcy-global-private-limited,https://www.sourcy.ai/,No Info Found
SparkCircle,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sparkcircle,https://sparkcircle.io/,contact@sparkcircle.io
SparkN,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sparkn,No Info Found,sparkn.coaching@gmail.com
SparksUP,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sparksup,No Info Found,sparksup035@gmail.com
Speakmanity Limited,https://www.cityu.edu.hk/hktech300/start-ups/speakmanity-limited,https://www.careerhackers.io/employers/,info@careerhackers.io
SPIRIT - smart spinal rehabilitation therapist,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/spirit,No Info Found,huanqi.yang@my.cityu.edu.hk
SponSir!,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sponsir,No Info Found,No Info Found
Sramek Insight Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/sramekinsight,http://www.sramekinsight.com/,toneylam@sramekgroup.com
STAR LINK,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/star-link,No Info Found,No Info Found
Starkid Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/starkid-limited,https://www.starkid.com.hk/,admin@starkid.com.hk
StarStuck,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/starstuck,No Info Found,jocey.ngan@gmail.com
Startie,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/startie,No Info Found,brianlam813.business@gmail.com
"Stemtitute Education & Technology Co., Ltd.",https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/stemtitute,https://www.stemtitute.com/,stemtitutecontact@gmail.com
Storius Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/storius-limited,https://hk.storiusapp.com/,hello@storius.app
Story Based Language Learning Game,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/story-based-language-learning-game,No Info Found,No Info Found
Stroke risk-assessment model,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/stroke-risk-assessment-model,No Info Found,No Info Found
Structured Thermal Armour,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/structured-thermal-armour,No Info Found,jiangmengnan@126.com
Study abroad,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/study-abroad,No Info Found,yimintang3-c@my.cityu.edu.hk
Styoolish,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/styoolish,https://www.styoolish.com,info@matchalike.com
SuiGor,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/suigor,https://www.suigor.hk/,helpme@suigor.hk
Sundial Yoga & Wellness,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sundial-yoga-wellness,No Info Found,852sundial@gmail.com
Sunkissed Team,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sunkissed-team,No Info Found,No Info Found
Super Bamboo Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/thesuperbamboo,https://www.thesuperbamboo.com/,info@thesuperbamboo.com
Superwrap,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/superwrap,No Info Found,marketing@superwraphk.com
SuperYang Sensor Tech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/superyang-sensor-tech,No Info Found,yluo24-c@my.cityu.edu.hk
SurfBiotech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/surfbiotech,No Info Found,vsurfgreen@gmail.com
Surpass,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/surpass,https://surpass.hk,team@surpass.hk
Sustainability Tech Centre,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sustainability-tech-centre,https://www.regtitude.com/,info@regtitude.com
Susy,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/susy,No Info Found,susyecohk@gmail.com
Swiftour,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/swiftour,No Info Found,No Info Found
Syngular Technology Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/syngular-technology-limited,https://www.syngular.com.hk/,lsze@syngular.com.hk
TA – Talent Exchange Dating App,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/ta-talent-exchange-dating-app,No Info Found,No Info Found
Tagee,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tagee,https://tagee.biz/,globalist51@gmail.com
TailorLab,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tailorlab,No Info Found,tailorlab.hk@gmail.com
TalentLabs Full-stack Tech Career Platform,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/talentlabs-full-stack-tech-career-platform,No Info Found,No Info Found
Tangi NFTs Trading Platform,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tangi-nft-trading-platform,No Info Found,seoland@protonmail.com
Tangram Dynamics Robotic,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tangram-dynamics-robotic,No Info Found,No Info Found
Taron Solutions Limited,https://www.cityu.edu.hk/hktech300/start-ups/taron-solutions-limited,https://www.taronsolutions.com/,info@taronsolutions.com
Team HARmony – OptimEYEZ,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/team-harmony-optimeyez,No Info Found,No Info Found
Team Pawsitive,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/team-pawsitive,No Info Found,No Info Found
Tech Boss,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tech-boss,https://www.techboss.app/,hello@techboss.app
Tech Guy Mart,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tech-guy-mart,No Info Found,techguymart@gmail.com
Technic Essential Insurtech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/technic-essential-insurtech,No Info Found,No Info Found
Tectechain,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tectechain,No Info Found,daniel.au@tectechain.com
TeenShare,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/teenshare,https://teensharehk.com/,Louisli@teensharehk.com
The Achievers,https://www.cityu.edu.hk/hktech300/achievers,No Info Found,kokennyor@gmail.com
The Furry Project,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/furry-project,No Info Found,dafurryproject@gmail.com
The Grind Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/the-grind-limited,https://www.thegrind-app.com/,info@thegrind-app.com
The Next Page,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/the-next-page,No Info Found,kurt.t@nextchapterhk.com
The Port,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/the-port,No Info Found,lmhpun2-c@my.cityu.edu.hk
The Urban Engine,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/the-urban-engine,No Info Found,No Info Found
Theyta Limited,https://www.cityu.edu.hk/hktech300/start-ups/theyta-limited,No Info Found,rova@theyta.com
Ti-TENT LIMITED,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/ti-tent-limited,https://ti-tent.com/,atlantisko666@gmail.com
Tickfresh Marketplace Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tickfresh-marketplace-limited,No Info Found,No Info Found
TimeSeed,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/timeseed,No Info Found,No Info Found
Tinkey,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tinkey,https://www.instagram.com/travel.with.tinkey/,Vanessa.cheng@dxtraveler.com
Tiny Ingestible Robot for Targeted Digestive Disease Therapy,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tiny-ingestible-robot-targeted-digestive-disease-therapy,No Info Found,2945571877@qq.com
Toast Dynamics Limited,https://www.cityu.edu.hk/hktech300/start-ups/toast-dynamics-limited,http://www.toastdynamics.com/,toastdynamicslimited@gmail.com
Together,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/together,No Info Found,wschan553-c@my.cityu.edu.hk
Tolo Digitech Limited,https://www.cityu.edu.hk/hktech300/start-ups/tolo-digitech-limited,No Info Found,No Info Found
Tolo Partners Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/tolo-partners-limited,https://pro.artify.one/#/,No Info Found
Tonicport,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tonicport,https://www.otechku.com/,otechkustudio@gmail.com
Tonoarteriography-based Close-Loop Drug Delivery Device for the Monitoring and Therapy of Hypertension,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tonoarteriography-based-close-loop-drug-delivery-device,No Info Found,No Info Found
Touch VR e-skin for Metaverse,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/touch-vr-e-skin,No Info Found,xingeyu@cityu.edu.hk
Transparent Antenna for Millimeter-Wave Radar in Autonomous Driving,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/transparent-antenna,No Info Found,daniel_0807@163.com
Treely Air Technology Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/treely-air-technology-limited,https://treelyair.com/,csf@treelyair.com
Trendsetter,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/trendsetter,No Info Found,2021eservice@gmail.com
Trendy Dino,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/trendy-dino,No Info Found,No Info Found
Triceratops – Project Hotel X,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/triceratops-project-hotel-x,No Info Found,No Info Found
Tutordeo,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tutordeo,No Info Found,tutordeo.io@gmail.com
Two-way air conditioner controller and related automation solutions with air conditioner,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/two-way-air-conditioner-controller,No Info Found,No Info Found
Ubivox Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/uvibox-limited,https://www.ubivox.com.hk/,info@ubivox.com.hk
Ugly Duckling Online Music Education,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/ugly-duckling-online-music-education,No Info Found,Xinerfin@gmail.com
Unframed – NFC Web Link,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/unframed-nfc-web-link,No Info Found,admin@unframed.hk
Uniprint,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/uniprint,https://www.uniprinthk.com/,info@uniprint.co
UniVision,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/univision,http://univision.hk/,admin@univision.hk
UnoCryptoFace,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/unocryptoface,No Info Found,No Info Found
UP Tech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/up-tech,No Info Found,eckel_zhang@163.com
UpWatch,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/upwatch,https://upwatch.com.hk/,info@upwatch.com.hk
Vertex,https://www.cityu.edu.hk/hktech300/vertex,No Info Found,vertexinnotech@gmail.com
VeTrackr Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/vetrackr,https://vetrackr.com/,info@vetrackr.com
Video-based Automated Epileptic Seizure Recognition System of Mice Model for Drug Development - Neural Motion,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/epileptic-seizure-recognition-system,No Info Found,junminren2-c@my.cityu.edu.hk
VINCI AI,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/vinci-ai,https://vinciai.academy/,lpcheung@vinciai.academy
VirStrain,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/virstrain,No Info Found,Heruiliao2-c@my.cityu.edu.hk
Vision AI Engineering Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/vision-ai-engineering-limited,No Info Found,info@visionaiengineering.com
Vision Carbon Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/vision-carbon-limited,https://www.visioncarbon.net/,kyrie.luo@visioncarbon.net
Vismed Training Limited,https://www.cityu.edu.hk/hktech300/start-ups/vismed-training-limited,https://www.vismed.tech/,No Info Found
Vismed Training Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/vismed-training-limited,No Info Found,vismed.hk@gmail.com
Vista Innotech Ltd,https://www.cityu.edu.hk/hktech300/start-ups/vista-innotech-ltd,https://www.vit.com.hk/,info@vit.com.hk
Vivablee,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/vivablee,https://www.vivablee.com/,info@vivablee.com
Volar Air Mobility,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/volar-air-mobility,No Info Found,No Info Found
VR Community Tour,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/vr-community-tour,https://kaifongtour.com/,info@kaifongtour.com
Vuzec Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/vuzec,https://vuzec.com/,contact@vuzec.com
Wanmeng Tech Limited,https://www.cityu.edu.hk/hktech300/start-ups/wanmeng-tech-limited,No Info Found,No Info Found
Waste2Build,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/waste2build,https://www.bsfi.ltd/,info@bsfi.ltd
Wed.Vision,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/wed.vision,No Info Found,wed.vision@yahoo.com
WeExpand – Virtual Sales Platform,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/weexpand,https://www.weexpand.co/,Raymond.mak@weexpand.co
WeKnow Tech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/weknow-tech,https://www.samcityu.com/weknowtech,hed115599@gmail.com
Wellplayed,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/wellplayed,No Info Found,teamwellplayed@protonmail.com
WeShip,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/weship,No Info Found,info@weship.ltd
Wheel Real Experience,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/wheel-real-experience,No Info Found,wheelrealexperience@gmail.com
Wine Secret AI Team – AI Sommelier,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/wine-secret-ai-team-ai-sommelier,No Info Found,No Info Found
